sale_id,sale_date,customer_id,car_make,car_model,car_year,category,color,mileage,sale_price,payment_method,dealership,salesperson,state,commission
SALE20241769,2024-03-24,CUST11769,Honda,CR-V,2023,SUV,Brown,50,35330.85,Finance,Eastside Dealers,Sarah Johnson,GA,1641.09
SALE20244198,2024-03-24,CUST14198,Toyota,Corolla,2024,Sedan,Black,37,23703.57,Finance,Westside Auto,Michael Brown,TX,530.06
SALE20242263,2024-03-24,CUST12263,Toyota,Camry,2024,Sedan,Green,43,29979.43,Finance,North Point Cars,Emily Davis,FL,1227.9
SALE20241935,2024-03-24,CUST11935,Nissan,Rogue,2024,SUV,Gray,41,31018.2,Finance,Downtown Motors,Lisa Taylor,NC,1339.2
SALE20243588,2024-03-24,CUST13588,BMW,3 Series,2024,Luxury,Silver,27,46894.04,Lease,Eastside Dealers,Michael Brown,CA,1832.78
SALE20240279,2024-03-24,CUST10279,BMW,X5,2024,Luxury,Blue,6,74139.21,Finance,Westside Auto,Robert Wilson,TX,2227.91
SALE20243550,2024-03-25,CUST13550,BMW,X5,2024,Luxury,Blue,32,74242.26,Finance,North Point Cars,Emily Davis,IL,2411.81
SALE20242308,2024-03-25,CUST12308,BMW,3 Series,2024,Luxury,Brown,33,46529.91,Lease,Eastside Dealers,Emily Davis,TX,1199.27
SALE20243621,2024-03-25,CUST13621,Hyundai,Tucson,2024,SUV,Blue,13,28831.99,Lease,Eastside Dealers,James Thomas,CA,1315.84
SALE20240838,2024-03-25,CUST10838,Tesla,Model Y,2024,Electric,Blue,31,52029.86,Lease,South Bay Autos,David Anderson,MI,2215.11
SALE20240073,2024-03-25,CUST10073,Chevrolet,Silverado,2024,Truck,Blue,37,42760.35,Cash,North Point Cars,Robert Wilson,OH,1547.9
SALE20244120,2024-03-25,CUST14120,Chevrolet,Equinox,2024,SUV,Silver,40,31930.98,Finance,Downtown Motors,David Anderson,TX,1155.63
SALE20241130,2024-03-25,CUST11130,BMW,X5,2024,Luxury,Red,33,73119.98,Lease,Downtown Motors,John Smith,FL,2395.57
SALE20244369,2024-03-25,CUST14369,Chevrolet,Silverado,2024,Truck,Red,23,40334.97,Finance,North Point Cars,Mary Jackson,TX,1064.35
SALE20242431,2024-03-25,CUST12431,Chevrolet,Malibu,2024,Sedan,Gray,48,27051.33,Finance,Westside Auto,Michael Brown,MI,1027.78
SALE20242808,2024-03-26,CUST12808,Tesla,Model 3,2024,Electric,Silver,19,46187.49,Finance,Westside Auto,Mary Jackson,FL,1495.45
SALE20241662,2024-03-26,CUST11662,Mazda,Mazda3,2023,Sedan,Red,37,26751.59,Cash,Downtown Motors,Emily Davis,GA,689.8
SALE20240722,2024-03-26,CUST10722,Hyundai,Sonata,2024,Sedan,Gray,36,25800.71,Finance,Eastside Dealers,Robert Wilson,GA,1083.02
SALE20242594,2024-03-26,CUST12594,Mazda,CX-5,2024,SUV,Gray,48,28784.17,Finance,Downtown Motors,David Anderson,GA,1176.36
SALE20242632,2024-03-26,CUST12632,Chevrolet,Equinox,2023,SUV,Black,48,32198.92,Lease,Eastside Dealers,Michael Brown,PA,1474.0
SALE20240754,2024-03-26,CUST10754,Toyota,Camry,2024,Sedan,Brown,18,26936.98,Finance,Eastside Dealers,David Anderson,PA,1011.61
SALE20243018,2024-03-26,CUST13018,Ford,F-150,2024,Truck,White,23,46164.65,Lease,Westside Auto,David Anderson,NC,1098.87
SALE20240830,2024-03-26,CUST10830,BMW,X5,2024,Luxury,Green,32,67487.89,Lease,Westside Auto,Lisa Taylor,CA,3078.88
SALE20242692,2024-03-26,CUST12692,Chevrolet,Malibu,2024,Sedan,Silver,12,28726.35,Finance,Westside Auto,Michael Brown,NC,1028.64
SALE20240910,2024-03-26,CUST10910,Nissan,Rogue,2024,SUV,Silver,49,31149.72,Cash,Eastside Dealers,Mary Jackson,CA,800.73
SALE20241335,2024-03-26,CUST11335,Toyota,RAV4,2023,SUV,Blue,47,34556.19,Finance,Eastside Dealers,David Anderson,PA,1166.02
SALE20240615,2024-03-26,CUST10615,Nissan,Rogue,2023,SUV,Blue,7,35179.62,Lease,Westside Auto,Michael Brown,FL,1752.41
SALE20244389,2024-03-27,CUST14389,Mercedes,GLE,2024,Luxury,White,12,70563.79,Finance,Westside Auto,James Thomas,MI,2842.23
SALE20243626,2024-03-27,CUST13626,Honda,Civic,2024,Sedan,Silver,18,26889.21,Finance,South Bay Autos,David Anderson,PA,1172.27
SALE20241439,2024-03-27,CUST11439,Ford,Explorer,2024,SUV,Gray,10,42587.72,Lease,Downtown Motors,Jennifer Martinez,CA,1755.17
SALE20242148,2024-03-27,CUST12148,Chevrolet,Malibu,2024,Sedan,Gray,40,26286.75,Finance,Eastside Dealers,Sarah Johnson,MI,651.14
SALE20243084,2024-03-27,CUST13084,Mercedes,C-Class,2023,Luxury,White,24,45674.42,Finance,Downtown Motors,Sarah Johnson,GA,1545.11
SALE20241242,2024-03-27,CUST11242,Honda,Civic,2024,Sedan,Red,34,23280.55,Cash,Westside Auto,Sarah Johnson,TX,1152.41
SALE20241092,2024-03-27,CUST11092,Chevrolet,Silverado,2023,Truck,Blue,18,45513.64,Lease,South Bay Autos,Emily Davis,IL,1664.2
SALE20240350,2024-03-27,CUST10350,Honda,Accord,2024,Sedan,White,43,29676.23,Lease,North Point Cars,Robert Wilson,NC,1479.08
SALE20240753,2024-03-27,CUST10753,Ford,Explorer,2024,SUV,Green,44,40185.27,Finance,South Bay Autos,John Smith,GA,1152.41
SALE20242179,2024-03-27,CUST12179,Mazda,CX-5,2024,SUV,Brown,47,31590.22,Cash,North Point Cars,Jennifer Martinez,PA,1235.3
SALE20242401,2024-03-27,CUST12401,Ford,Explorer,2024,SUV,Black,10,40974.76,Finance,Eastside Dealers,John Smith,TX,1950.5
SALE20242814,2024-03-27,CUST12814,Honda,Civic,2024,Sedan,Silver,7,24870.13,Finance,Eastside Dealers,Emily Davis,OH,1034.38
SALE20243158,2024-03-27,CUST13158,Honda,Accord,2023,Sedan,Green,12,28233.7,Lease,Downtown Motors,Sarah Johnson,NC,1129.82
SALE20243467,2024-03-27,CUST13467,Mazda,Mazda3,2024,Sedan,Gray,46,23639.48,Cash,Downtown Motors,James Thomas,NC,720.68
SALE20244842,2024-03-28,CUST14842,Honda,Accord,2023,Sedan,Brown,21,31740.93,Finance,North Point Cars,Mary Jackson,CA,1347.29
SALE20244940,2024-03-28,CUST14940,Ford,F-150,2024,Truck,Black,28,43588.48,Lease,Downtown Motors,Michael Brown,MI,2007.42
SALE20241609,2024-03-28,CUST11609,Honda,Civic,2024,Sedan,Red,47,23874.76,Finance,Eastside Dealers,Sarah Johnson,OH,739.67
SALE20244331,2024-03-28,CUST14331,Toyota,Camry,2024,Sedan,Blue,22,29093.31,Finance,North Point Cars,Emily Davis,PA,1301.77
SALE20240181,2024-03-28,CUST10181,Mercedes,C-Class,2024,Luxury,Green,49,51638.64,Lease,Westside Auto,Emily Davis,CA,1203.02
SALE20242913,2024-03-28,CUST12913,Honda,Accord,2024,Sedan,Brown,19,27778.03,Finance,South Bay Autos,Sarah Johnson,FL,1152.46
SALE20240124,2024-03-28,CUST10124,Nissan,Rogue,2024,SUV,Red,30,32302.6,Finance,Downtown Motors,Sarah Johnson,NY,1153.81
SALE20244087,2024-03-28,CUST14087,Mercedes,C-Class,2024,Luxury,Brown,39,54888.22,Finance,Westside Auto,Lisa Taylor,IL,1729.34
SALE20240585,2024-03-28,CUST10585,Nissan,Altima,2023,Sedan,Black,17,25995.37,Finance,Downtown Motors,Mary Jackson,NY,852.29
SALE20242357,2024-03-28,CUST12357,Hyundai,Sonata,2024,Sedan,White,7,25725.59,Lease,North Point Cars,Sarah Johnson,NC,989.26
SALE20240641,2024-03-28,CUST10641,Mercedes,GLE,2024,Luxury,Black,16,58953.68,Lease,Westside Auto,Lisa Taylor,PA,1956.67
SALE20241812,2024-03-28,CUST11812,Toyota,Corolla,2024,Sedan,Black,41,22451.32,Finance,South Bay Autos,Lisa Taylor,CA,512.65
SALE20244928,2024-03-28,CUST14928,Mazda,CX-5,2023,SUV,Green,33,28759.41,Lease,Eastside Dealers,Michael Brown,PA,1034.53
SALE20243389,2024-03-28,CUST13389,Honda,Civic,2024,Sedan,Red,44,27121.08,Cash,Eastside Dealers,Emily Davis,CA,597.2
SALE20240813,2024-03-28,CUST10813,Toyota,Camry,2023,Sedan,Silver,5,29999.14,Cash,Eastside Dealers,David Anderson,FL,1209.61
SALE20240682,2024-03-28,CUST10682,Nissan,Altima,2023,Sedan,Green,18,26283.69,Lease,North Point Cars,Lisa Taylor,TX,675.92
SALE20243857,2024-03-28,CUST13857,Chevrolet,Silverado,2023,Truck,Red,27,44144.37,Finance,North Point Cars,Emily Davis,CA,1885.63
SALE20243500,2024-03-28,CUST13500,Nissan,Rogue,2023,SUV,Brown,29,34576.59,Finance,Westside Auto,David Anderson,IL,1521.79
SALE20242925,2024-03-28,CUST12925,Mercedes,C-Class,2024,Luxury,Silver,6,45634.49,Cash,Eastside Dealers,Jennifer Martinez,CA,1808.31
SALE20244730,2024-03-28,CUST14730,Ford,Escape,2024,SUV,Gray,8,30341.04,Finance,North Point Cars,Emily Davis,OH,867.69
SALE20243418,2024-03-29,CUST13418,Chevrolet,Silverado,2024,Truck,Brown,22,41220.26,Finance,Eastside Dealers,James Thomas,CA,941.61
SALE20241658,2024-03-29,CUST11658,Toyota,RAV4,2024,SUV,Blue,41,36053.58,Finance,South Bay Autos,Lisa Taylor,NC,1195.22
SALE20241432,2024-03-29,CUST11432,Ford,Explorer,2024,SUV,White,29,38223.98,Finance,Westside Auto,David Anderson,MI,1276.11
SALE20241929,2024-03-29,CUST11929,Toyota,Corolla,2024,Sedan,Blue,32,22537.3,Finance,South Bay Autos,Sarah Johnson,PA,818.18
SALE20240484,2024-03-29,CUST10484,BMW,X5,2024,Luxury,Black,8,72484.17,Finance,South Bay Autos,John Smith,MI,3454.32
SALE20242527,2024-03-29,CUST12527,Tesla,Model 3,2024,Electric,Green,35,48610.87,Finance,Westside Auto,Mary Jackson,GA,2350.61
SALE20240939,2024-03-29,CUST10939,Mercedes,C-Class,2024,Luxury,Green,21,47139.35,Finance,North Point Cars,Lisa Taylor,NC,2242.63
SALE20241271,2024-03-29,CUST11271,BMW,X5,2024,Luxury,Red,11,72886.4,Finance,Eastside Dealers,Emily Davis,PA,3456.65
SALE20241745,2024-03-29,CUST11745,Ford,Escape,2023,SUV,Red,39,30024.62,Finance,Eastside Dealers,John Smith,NC,1392.25
SALE20242129,2024-03-29,CUST12129,Honda,Civic,2023,Sedan,Gray,9,24472.78,Finance,Westside Auto,John Smith,FL,519.36
SALE20243601,2024-03-29,CUST13601,Ford,Escape,2023,SUV,Blue,33,32463.77,Finance,Westside Auto,James Thomas,GA,1358.71
SALE20244348,2024-03-30,CUST14348,Toyota,RAV4,2024,SUV,Blue,48,33207.5,Finance,South Bay Autos,Sarah Johnson,PA,1492.47
SALE20241072,2024-03-30,CUST11072,Honda,CR-V,2024,SUV,White,33,37100.18,Cash,Westside Auto,John Smith,FL,1387.43
SALE20241684,2024-03-30,CUST11684,Honda,Accord,2024,Sedan,White,38,31633.58,Finance,Downtown Motors,Michael Brown,PA,1274.55
SALE20240782,2024-03-30,CUST10782,Ford,Explorer,2023,SUV,Silver,16,42828.9,Lease,Eastside Dealers,Emily Davis,FL,1939.57
SALE20241694,2024-03-30,CUST11694,Chevrolet,Equinox,2024,SUV,Gray,12,30083.98,Finance,South Bay Autos,Mary Jackson,IL,1500.29
SALE20241043,2024-03-30,CUST11043,Mazda,Mazda3,2023,Sedan,Green,9,26519.62,Cash,Downtown Motors,Robert Wilson,TX,881.67
SALE20241446,2024-03-30,CUST11446,Mazda,CX-5,2024,SUV,Gray,13,29159.26,Finance,Westside Auto,John Smith,TX,583.69
SALE20243674,2024-03-30,CUST13674,Mercedes,C-Class,2024,Luxury,Gray,26,46306.92,Finance,Westside Auto,Jennifer Martinez,MI,940.27
SALE20241404,2024-03-30,CUST11404,BMW,3 Series,2023,Luxury,Silver,14,45390.51,Finance,Downtown Motors,Jennifer Martinez,OH,2226.72
SALE20243827,2024-03-30,CUST13827,BMW,X5,2024,Luxury,Blue,27,66175.93,Finance,Downtown Motors,Mary Jackson,MI,3239.81
SALE20241649,2024-03-30,CUST11649,Toyota,Corolla,2024,Sedan,Gray,16,22911.53,Finance,Westside Auto,Emily Davis,MI,1115.81
SALE20241573,2024-03-30,CUST11573,Ford,F-150,2024,Truck,Red,32,42033.83,Cash,Eastside Dealers,David Anderson,NC,1562.03
SALE20244273,2024-03-30,CUST14273,Ford,F-150,2023,Truck,White,46,45813.52,Lease,Westside Auto,David Anderson,NC,1374.9
SALE20241584,2024-03-30,CUST11584,Mazda,Mazda3,2024,Sedan,Gray,46,23339.76,Finance,South Bay Autos,Jennifer Martinez,MI,637.62
SALE20244402,2024-03-30,CUST14402,BMW,X5,2024,Luxury,Gray,44,67587.85,Finance,Westside Auto,Jennifer Martinez,OH,1981.77
SALE20244858,2024-03-30,CUST14858,Nissan,Altima,2024,Sedan,Blue,29,30061.89,Finance,Eastside Dealers,David Anderson,FL,820.82
SALE20242116,2024-03-30,CUST12116,Honda,Accord,2023,Sedan,White,16,32396.17,Finance,Westside Auto,Michael Brown,FL,1373.8
SALE20240308,2024-03-30,CUST10308,Tesla,Model 3,2024,Electric,Blue,41,45511.41,Finance,Westside Auto,John Smith,MI,954.44
SALE20240382,2024-03-31,CUST10382,Hyundai,Tucson,2023,SUV,Silver,21,28464.37,Cash,South Bay Autos,John Smith,OH,680.36
SALE20242604,2024-03-31,CUST12604,Mazda,CX-5,2024,SUV,Brown,9,29145.67,Finance,Westside Auto,Sarah Johnson,OH,641.1
SALE20240968,2024-03-31,CUST10968,BMW,3 Series,2024,Luxury,Silver,47,46605.45,Finance,South Bay Autos,James Thomas,OH,1894.82
SALE20241013,2024-03-31,CUST11013,Ford,Escape,2023,SUV,Silver,20,33787.55,Finance,Downtown Motors,Lisa Taylor,MI,1154.76
SALE20240667,2024-03-31,CUST10667,Hyundai,Sonata,2024,Sedan,Brown,9,29693.36,Cash,Downtown Motors,Sarah Johnson,PA,1396.1
SALE20243743,2024-03-31,CUST13743,Hyundai,Tucson,2024,SUV,Gray,5,29640.45,Finance,South Bay Autos,Jennifer Martinez,IL,1002.66
SALE20241442,2024-03-31,CUST11442,Chevrolet,Silverado,2024,Truck,Green,9,42383.51,Finance,Westside Auto,Emily Davis,MI,1830.34
SALE20241344,2024-03-31,CUST11344,Ford,F-150,2023,Truck,Gray,25,42111.4,Finance,Downtown Motors,Sarah Johnson,NY,1797.68
SALE20242985,2024-03-31,CUST12985,Toyota,Camry,2023,Sedan,Silver,45,28684.45,Finance,Eastside Dealers,Mary Jackson,GA,771.3
SALE20244285,2024-03-31,CUST14285,Toyota,Camry,2024,Sedan,Black,29,31363.2,Finance,South Bay Autos,Sarah Johnson,IL,704.76
SALE20243840,2024-03-31,CUST13840,Mercedes,C-Class,2024,Luxury,Silver,31,48867.2,Finance,Downtown Motors,Jennifer Martinez,IL,2022.16
SALE20241138,2024-03-31,CUST11138,Honda,CR-V,2023,SUV,Black,39,31896.64,Finance,Downtown Motors,John Smith,PA,903.45
SALE20242371,2024-03-31,CUST12371,Tesla,Model 3,2023,Electric,Green,29,51586.53,Lease,Eastside Dealers,Mary Jackson,TX,2518.11
SALE20241145,2024-04-01,CUST11145,Ford,Escape,2024,SUV,Red,16,29342.56,Finance,North Point Cars,Emily Davis,IL,1448.89
SALE20242350,2024-04-01,CUST12350,Mazda,Mazda3,2024,Sedan,Red,48,26092.43,Finance,Downtown Motors,Emily Davis,IL,722.1
SALE20242613,2024-04-01,CUST12613,Tesla,Model 3,2024,Electric,Black,22,50490.7,Finance,Downtown Motors,Jennifer Martinez,OH,1284.34
SALE20244472,2024-04-01,CUST14472,BMW,3 Series,2024,Luxury,Brown,39,46671.37,Lease,South Bay Autos,Emily Davis,PA,1180.5
SALE20244482,2024-04-01,CUST14482,Tesla,Model Y,2023,Electric,White,12,49854.98,Cash,South Bay Autos,Mary Jackson,NC,2287.86
SALE20243072,2024-04-01,CUST13072,Mercedes,GLE,2024,Luxury,Blue,29,60297.97,Finance,Westside Auto,Sarah Johnson,TX,1419.89
SALE20240222,2024-04-01,CUST10222,Honda,Accord,2024,Sedan,Silver,22,32874.68,Finance,Westside Auto,James Thomas,IL,1441.49
SALE20243358,2024-04-01,CUST13358,Honda,Accord,2023,Sedan,Red,20,32367.07,Lease,Eastside Dealers,Mary Jackson,FL,1200.45
SALE20244213,2024-04-01,CUST14213,Tesla,Model 3,2023,Electric,Brown,21,50947.45,Finance,Eastside Dealers,Sarah Johnson,PA,2180.02
SALE20242242,2024-04-02,CUST12242,Ford,Explorer,2024,SUV,Green,9,38583.05,Finance,Downtown Motors,John Smith,FL,1628.05
SALE20243208,2024-04-02,CUST13208,Honda,Accord,2024,Sedan,Green,6,27718.72,Finance,Westside Auto,Sarah Johnson,GA,809.61
SALE20241403,2024-04-02,CUST11403,BMW,3 Series,2024,Luxury,Green,49,45222.67,Finance,South Bay Autos,John Smith,IL,1605.5
SALE20241701,2024-04-02,CUST11701,Ford,F-150,2024,Truck,Black,37,43094.1,Finance,Eastside Dealers,Sarah Johnson,TX,2013.77
SALE20244659,2024-04-02,CUST14659,Chevrolet,Silverado,2024,Truck,Silver,7,41715.54,Finance,Westside Auto,David Anderson,NC,2069.38
SALE20241902,2024-04-02,CUST11902,BMW,3 Series,2024,Luxury,Silver,19,49514.46,Finance,Westside Auto,James Thomas,FL,1004.13
SALE20243220,2024-04-02,CUST13220,Ford,F-150,2024,Truck,Green,29,43747.78,Finance,Eastside Dealers,Michael Brown,CA,1619.91
SALE20244648,2024-04-02,CUST14648,Hyundai,Tucson,2024,SUV,Blue,30,28314.66,Cash,North Point Cars,Robert Wilson,IL,870.44
SALE20244409,2024-04-02,CUST14409,Chevrolet,Equinox,2024,SUV,Green,46,31201.62,Lease,Westside Auto,James Thomas,OH,626.22
SALE20240919,2024-04-02,CUST10919,BMW,3 Series,2023,Luxury,Silver,15,44415.25,Finance,Westside Auto,Michael Brown,IL,2067.87
SALE20243928,2024-04-02,CUST13928,Mercedes,GLE,2024,Luxury,White,29,60089.53,Finance,Downtown Motors,Jennifer Martinez,IL,2996.05
SALE20244617,2024-04-02,CUST14617,Mercedes,C-Class,2024,Luxury,Green,50,51837.02,Finance,Eastside Dealers,Mary Jackson,FL,1861.57
SALE20240957,2024-04-02,CUST10957,Mazda,Mazda3,2024,Sedan,Green,43,22834.24,Finance,North Point Cars,Jennifer Martinez,TX,789.81
SALE20244525,2024-04-02,CUST14525,Chevrolet,Silverado,2024,Truck,Brown,34,40780.23,Lease,Downtown Motors,David Anderson,FL,1145.91
SALE20244596,2024-04-02,CUST14596,Hyundai,Tucson,2023,SUV,Green,33,29493.79,Cash,North Point Cars,David Anderson,FL,1320.97
SALE20244052,2024-04-02,CUST14052,Ford,Escape,2024,SUV,Black,20,32599.1,Finance,South Bay Autos,James Thomas,TX,1496.9
SALE20240344,2024-04-02,CUST10344,Toyota,Corolla,2023,Sedan,Silver,15,23045.36,Finance,Eastside Dealers,John Smith,GA,859.32
SALE20240076,2024-04-02,CUST10076,Nissan,Altima,2024,Sedan,Brown,11,28003.78,Finance,Downtown Motors,David Anderson,PA,1280.67
SALE20241910,2024-04-03,CUST11910,Ford,Escape,2024,SUV,Red,35,28800.28,Finance,South Bay Autos,Lisa Taylor,FL,1119.4
SALE20241088,2024-04-03,CUST11088,Mazda,Mazda3,2024,Sedan,Black,46,25924.99,Lease,Westside Auto,Mary Jackson,MI,871.23
SALE20241793,2024-04-03,CUST11793,Chevrolet,Malibu,2023,Sedan,Blue,23,29726.38,Finance,North Point Cars,Mary Jackson,PA,633.61
SALE20244561,2024-04-03,CUST14561,Mazda,Mazda3,2024,Sedan,Gray,9,25606.27,Cash,Downtown Motors,John Smith,NC,940.43
SALE20240884,2024-04-03,CUST10884,BMW,3 Series,2024,Luxury,Brown,19,51626.22,Finance,South Bay Autos,David Anderson,NC,1505.19
SALE20242819,2024-04-03,CUST12819,Mazda,CX-5,2023,SUV,Brown,37,30580.56,Finance,South Bay Autos,Jennifer Martinez,GA,702.08
SALE20243514,2024-04-03,CUST13514,Honda,CR-V,2024,SUV,Green,48,31585.3,Finance,Eastside Dealers,Emily Davis,NY,966.01
SALE20242149,2024-04-03,CUST12149,Chevrolet,Malibu,2024,Sedan,Black,24,24744.84,Finance,South Bay Autos,David Anderson,FL,826.89
SALE20243894,2024-04-04,CUST13894,Chevrolet,Silverado,2023,Truck,Brown,8,41270.0,Lease,Downtown Motors,Emily Davis,MI,1784.65
SALE20242522,2024-04-04,CUST12522,Ford,Escape,2024,SUV,Silver,34,30118.62,Lease,South Bay Autos,James Thomas,GA,1499.08
SALE20244340,2024-04-04,CUST14340,Mazda,Mazda3,2024,Sedan,Green,35,24568.2,Lease,South Bay Autos,Emily Davis,NY,969.69
SALE20243249,2024-04-04,CUST13249,Mercedes,C-Class,2024,Luxury,White,37,46154.45,Cash,Westside Auto,Lisa Taylor,NC,1262.13
SALE20242223,2024-04-04,CUST12223,Chevrolet,Silverado,2024,Truck,Blue,22,44814.27,Lease,Eastside Dealers,Robert Wilson,NC,1559.6
SALE20242153,2024-04-04,CUST12153,Toyota,Corolla,2023,Sedan,Blue,10,22999.74,Cash,Downtown Motors,Emily Davis,MI,856.69
SALE20244186,2024-04-05,CUST14186,Toyota,RAV4,2024,SUV,Black,15,32066.11,Lease,Eastside Dealers,Michael Brown,NC,1375.03
SALE20243831,2024-04-05,CUST13831,Ford,Explorer,2024,SUV,Black,45,41693.27,Finance,South Bay Autos,David Anderson,GA,896.33
SALE20243892,2024-04-05,CUST13892,Nissan,Rogue,2023,SUV,White,12,29701.04,Finance,Downtown Motors,John Smith,PA,984.43
SALE20241858,2024-04-05,CUST11858,Tesla,Model 3,2023,Electric,Black,5,48214.21,Lease,South Bay Autos,Emily Davis,OH,1675.05
SALE20242103,2024-04-05,CUST12103,BMW,3 Series,2024,Luxury,Black,29,45418.56,Finance,Eastside Dealers,Jennifer Martinez,GA,976.24
SALE20243488,2024-04-05,CUST13488,Toyota,Corolla,2023,Sedan,Brown,28,24888.8,Lease,North Point Cars,John Smith,PA,1120.0
SALE20240023,2024-04-05,CUST10023,Toyota,Corolla,2024,Sedan,Gray,7,23518.15,Cash,North Point Cars,Mary Jackson,NY,907.36
SALE20244466,2024-04-05,CUST14466,Chevrolet,Equinox,2023,SUV,Silver,5,30573.02,Lease,South Bay Autos,David Anderson,OH,846.36
SALE20243232,2024-04-05,CUST13232,Mazda,Mazda3,2023,Sedan,Gray,22,25178.66,Finance,North Point Cars,Robert Wilson,NC,1116.49
SALE20240469,2024-04-05,CUST10469,Mercedes,GLE,2023,Luxury,Brown,38,63211.04,Lease,Eastside Dealers,Mary Jackson,NC,1558.2
SALE20243371,2024-04-05,CUST13371,Nissan,Rogue,2024,SUV,Green,31,30222.67,Lease,North Point Cars,Jennifer Martinez,MI,887.49
SALE20244551,2024-04-06,CUST14551,Honda,Accord,2023,Sedan,Red,17,31733.66,Finance,North Point Cars,Michael Brown,OH,1043.39
SALE20240684,2024-04-06,CUST10684,Tesla,Model Y,2024,Electric,Silver,20,51275.85,Finance,Downtown Motors,Robert Wilson,NY,1594.12
SALE20241008,2024-04-06,CUST11008,Tesla,Model 3,2023,Electric,Blue,8,44339.81,Finance,South Bay Autos,James Thomas,OH,1746.56
SALE20244980,2024-04-06,CUST14980,Mercedes,GLE,2024,Luxury,Silver,31,59005.66,Lease,North Point Cars,Michael Brown,OH,2484.0
SALE20243314,2024-04-06,CUST13314,Nissan,Altima,2024,Sedan,Gray,42,29988.7,Finance,Downtown Motors,Jennifer Martinez,IL,1230.31
SALE20244550,2024-04-06,CUST14550,Toyota,Camry,2024,Sedan,White,13,30194.86,Cash,South Bay Autos,Emily Davis,NY,1043.37
SALE20244662,2024-04-06,CUST14662,Chevrolet,Silverado,2023,Truck,Gray,23,44067.72,Finance,North Point Cars,Jennifer Martinez,IL,1513.73
SALE20241387,2024-04-06,CUST11387,Ford,Explorer,2024,SUV,White,36,41341.53,Lease,Downtown Motors,David Anderson,NC,1809.06
SALE20240553,2024-04-06,CUST10553,Mercedes,GLE,2023,Luxury,Red,46,63668.98,Finance,North Point Cars,Michael Brown,FL,1303.38
SALE20243725,2024-04-06,CUST13725,Honda,Accord,2024,Sedan,Silver,50,32169.85,Finance,Westside Auto,Robert Wilson,TX,1572.8
SALE20240634,2024-04-06,CUST10634,Mercedes,GLE,2024,Luxury,Black,6,66506.51,Finance,North Point Cars,Sarah Johnson,TX,2286.86
SALE20240875,2024-04-06,CUST10875,Honda,CR-V,2024,SUV,Gray,13,33328.08,Finance,Westside Auto,Emily Davis,MI,1395.55
SALE20244371,2024-04-07,CUST14371,Ford,Escape,2024,SUV,Silver,39,33148.93,Cash,North Point Cars,Emily Davis,NY,819.51
SALE20241582,2024-04-07,CUST11582,Honda,Accord,2024,Sedan,Gray,8,28622.74,Lease,Eastside Dealers,David Anderson,OH,922.64
SALE20240017,2024-04-07,CUST10017,Honda,Accord,2024,Sedan,Green,46,28112.2,Finance,Eastside Dealers,Lisa Taylor,CA,645.25
SALE20240434,2024-04-07,CUST10434,BMW,X5,2023,Luxury,Gray,20,71332.46,Lease,Westside Auto,Emily Davis,NY,3216.38
SALE20240966,2024-04-07,CUST10966,Hyundai,Tucson,2024,SUV,White,37,31428.33,Lease,Eastside Dealers,John Smith,IL,1400.81
SALE20240095,2024-04-07,CUST10095,Nissan,Rogue,2024,SUV,Silver,7,31003.89,Lease,Downtown Motors,John Smith,IL,1159.15
SALE20242384,2024-04-07,CUST12384,Nissan,Rogue,2023,SUV,Silver,30,30125.09,Lease,South Bay Autos,Mary Jackson,IL,1344.17
SALE20240794,2024-04-07,CUST10794,Mazda,CX-5,2023,SUV,Silver,27,32124.2,Lease,South Bay Autos,John Smith,IL,1397.21
SALE20241353,2024-04-07,CUST11353,BMW,X5,2024,Luxury,Brown,8,69638.72,Finance,North Point Cars,Michael Brown,GA,2131.02
SALE20240213,2024-04-07,CUST10213,Toyota,RAV4,2023,SUV,White,18,32118.15,Finance,Downtown Motors,Mary Jackson,NC,1480.14
SALE20244705,2024-04-08,CUST14705,Tesla,Model 3,2024,Electric,Black,16,47294.47,Finance,Eastside Dealers,Robert Wilson,OH,2083.73
SALE20240827,2024-04-08,CUST10827,Toyota,RAV4,2024,SUV,Silver,18,34459.95,Cash,Westside Auto,Michael Brown,MI,933.5
